CID,target,Activity at 10.0 uM
3115297,0,18.6894
3456129,0,18.6929
1085489,0,18.6987
2317308,0,18.7055
814607,0,18.7318
3400758,0,18.7393
785909,0,18.752
1504464,0,18.7529
24746970,0,18.7535
2225448,0,18.7561
4963437,0,18.7564
2158417,0,18.7585
1307382,0,18.7632
1087688,0,18.7685
9558284,0,18.7759
9632149,0,18.7763
1845750,0,18.7843
16303525,0,18.7868
2851249,0,18.7891
135545009,0,18.7905
2187913,0,18.7931
16187644,0,18.807
887990,0,18.8094
2094705,0,18.8165
1246614,0,18.822
785885,0,18.8246
25237243,0,18.8307
9268067,0,18.837
4829813,0,18.84
2565406,0,18.8424
3268412,0,18.8606
54687735,0,18.8638
4061337,0,18.8652
3541811,0,18.8758
971667,0,18.8761
2726926,0,18.8777
2887075,0,18.8808
2980765,0,18.8815
9589753,0,18.8817
25237232,0,18.887
2967046,0,18.9006
387800,0,18.9061
135403531,0,18.9167
1088124,0,18.923
5122660,0,18.9255
65495,0,18.9301
2825947,0,18.9302
2838544,0,18.9373
6898634,0,18.9399
16193671,0,18.9458
2378363,0,18.9518
951314,0,18.9553
2515202,0,18.9557
1075245,0,18.9572
1112170,0,18.9582
5726836,0,18.9666
135456337,0,18.9727
6870823,0,18.9747
2807263,0,18.9756
224406,0,18.9807
6861880,0,18.9832
3652315,0,19.0041
775984,0,19.0046
16196281,0,19.0096
4881507,0,19.013
3604345,0,19.0147
783296,0,19.0165
135577542,0,19.0215
2837113,0,19.0388
24818650,0,19.0398
4136110,0,19.04
851115,0,19.0427
860274,0,19.044
9590654,0,19.0446
755725,0,19.0488
6878785,0,19.0566
16301780,0,19.0623
1432994,0,19.0638
4725750,0,19.0682
2737856,0,19.0691
2532110,0,19.0772
2096398,0,19.0834
9597881,0,19.0907
784035,0,19.0914
3705143,0,19.0963
943563,0,19.0984
130398,0,19.113
2446878,0,19.1202
1087331,0,19.1217
1490139,0,19.129
783742,0,19.1425
9620215,0,19.1427
4890845,0,19.1566
5878224,0,19.1633
4999359,0,19.1636
2087499,0,19.1677
783935,0,19.1698
2630172,0,19.1795
2087167,0,19.1855
672621,0,19.199
4349001,0,19.2126
2953112,0,19.2153
713747,0,19.2169
6877839,0,19.2202
3149114,0,19.2327
9678862,0,19.2346
7184030,0,19.243
755255,0,19.249
6859215,0,19.257
5155978,0,19.2598
20848000,0,19.2627
6469019,0,19.2775
1481215,0,19.2787
17426455,0,19.2852
3156746,0,19.2875
506605,0,19.2878
4793435,0,19.294
2891321,0,19.3181
3542370,0,19.3183
2681595,0,19.3304
25163030,0,19.3333
2648543,0,19.3371
2991971,0,19.3384
16824419,0,19.3418
2100279,0,19.3505
2145527,0,19.3533
135645365,0,19.3568
1474426,0,19.3614
892168,0,19.3729
2843633,0,19.3746
4798771,0,19.3807
3133541,0,19.3964
2465961,0,19.4105
1976598,0,19.4244
799698,0,19.4255
2816989,0,19.4315
828451,0,19.4343
6490879,0,19.4382
2932429,0,19.4475
2734640,0,19.4499
135408459,0,19.4558
1122454,0,19.4589
1511173,0,19.4626
3228989,0,19.465
912545,0,19.4672
9633626,0,19.4785
3806020,0,19.4885
3157234,0,19.494
1164163,0,19.4966
24816764,0,19.5051
24792699,0,19.5113
24685987,0,19.5211
4048778,0,19.5225
1444566,0,19.5226
16195978,0,19.5295
7659668,0,19.5301
8934594,0,19.5328
2225812,0,19.5415
2745595,0,19.5445
17410315,0,19.547
24747590,0,19.5474
588867,0,19.5551
9468210,0,19.5611
6462372,0,19.5703
740762,0,19.5758
1204268,0,19.5758
4398603,0,19.5829
4964129,0,19.5888
2816595,0,19.5952
15991680,0,19.5977
3097917,0,19.6061
25162868,0,19.6093
25162925,0,19.6159
20913551,0,19.6216
6465724,0,19.6237
2150975,0,19.6293
3534385,0,19.6297
5335248,0,19.6305
5024250,0,19.6317
1508121,0,19.6461
2769961,0,19.6477
54676604,0,19.6558
775784,0,19.6586
4536543,0,19.6613
2392364,0,19.6661
2608755,0,19.6673
6464642,0,19.6685
3542201,0,19.6735
2986591,0,19.6807
25237448,0,19.6864
135451562,0,19.6902
697512,0,19.6913
6492093,0,19.6998
3148555,0,19.7065
1471942,0,19.7186
789910,0,19.7235
1364716,0,19.7262
24982965,0,19.7286
200481,0,19.7345
679224,0,19.7425
6464089,0,19.7556
1262944,0,19.7616
135472737,0,19.78
135577748,0,19.8079
1932924,0,19.8154
4842542,0,19.8168
2956407,0,19.8176
7259323,0,19.8362
1984529,0,19.8374
949092,0,19.8474
750186,0,19.8553
24793462,0,19.8599
6872983,0,19.8709
6493264,0,19.8713
2438676,0,19.8769
1079281,0,19.8794
695191,0,19.8832
2435017,0,19.8835
1479774,0,19.8902
5104781,0,19.8957
7597012,0,19.9007
2346889,0,19.9171
2866408,0,19.9176
3540028,0,19.9248
811331,0,19.931
1398530,0,19.9406
2431370,0,19.9407
2971490,0,19.9458
947929,0,19.9493
198284,0,19.9538
2320452,0,19.9541
7384443,0,19.9669
16191145,0,19.9678
9629922,0,19.9746
7162436,0,19.9766
1093419,0,19.9947
6005666,0,20.0001
2223242,0,20.0077
3132202,0,20.0082
6876719,0,20.0106
9503715,0,20.0176
5515040,0,20.02
2815542,0,20.02
6900166,0,20.0209
23723791,0,20.0286
4111681,0,20.0296
2814166,0,20.0357
9637755,0,20.0408
5303039,0,20.0418
1520305,0,20.0591
1142407,0,20.0613
769155,0,20.065
2851045,0,20.0686
2831200,0,20.0775
9608540,0,20.0802
2728503,0,20.0808
16333851,0,20.0861
4643764,0,20.0883
978004,0,20.0911
1481213,0,20.1036
761927,0,20.1074
9587797,0,20.1136
4782444,0,20.1249
783192,0,20.1322
16248826,0,20.1364
6736,0,20.1365
3156710,0,20.1688
978178,0,20.169
3557007,0,20.1741
3108515,0,20.1759
6879907,0,20.1779
3157940,0,20.1801
9694778,0,20.1805
9638310,0,20.1906
718883,0,20.1931
2841424,0,20.2063
2808306,0,20.2087
24818398,0,20.2122
2131730,0,20.2149
2681398,0,20.221
896453,0,20.2253
1487690,0,20.2272
2423620,0,20.2333
11899977,0,20.2345
2478672,0,20.2348
2555978,0,20.2369
16291225,0,20.242
787582,0,20.2436
3217987,0,20.2569
24817934,0,20.2593
23723386,0,20.2662
135431940,0,20.2663
3987914,0,20.2677
715965,0,20.2756
622468,0,20.286
269974,0,20.2875
2978731,0,20.2876
20912635,0,20.2906
5151446,0,20.3011
778217,0,20.3017
881345,0,20.3021
4373617,0,20.3032
895427,0,20.3045
4149150,0,20.3082
20868680,0,20.3113
7998802,0,20.3224
2338160,0,20.3235
2805584,0,20.3331
805244,0,20.3376
6461546,0,20.3403
135439663,0,20.3525
54677755,0,20.3536
2966846,0,20.3584
2908294,0,20.3617
3159807,0,20.3622
4390429,0,20.3669
16193229,0,20.3693
2238302,0,20.3767
915660,0,20.3794
24816730,0,20.3888
934950,0,20.3891
3120453,0,20.3912
2960278,0,20.4041
771546,0,20.4124
1481841,0,20.4162
777644,0,20.4304
2409982,0,20.4382
5191058,0,20.4415
3147779,0,20.4427
1245725,0,20.4428
1226902,0,20.448
2831770,0,20.4499
2836633,0,20.4538
725117,0,20.4565
1477620,0,20.4571
6471496,0,20.4628
6049016,0,20.4743
6871736,0,20.476
3679991,0,20.4818
17400710,0,20.4895
6470921,0,20.4899
1866412,0,20.494
3760481,0,20.4953
934441,0,20.5039
5029022,0,20.5095
6456368,0,20.5105
931770,0,20.5149
1415185,0,20.5149
24686092,0,20.5185
3124064,0,20.5212
6902001,0,20.5321
2560830,0,20.5331
3125606,0,20.5383
821488,0,20.5414
5793140,0,20.5571
701237,0,20.5599
3176405,0,20.5616
24746844,0,20.5666
9566753,0,20.5704
3152215,0,20.5743
16195078,0,20.5793
16286084,0,20.5814
16495727,0,20.5869
1962724,0,20.5905
2811330,0,20.5908
135398740,0,20.5915
4158496,0,20.5931
1313990,0,20.596
3160493,0,20.5984
937085,0,20.6221
3141919,0,20.623
7159111,0,20.6241
6215497,0,20.6279
3212939,0,20.6325
16278213,0,20.6348
788619,0,20.6355
235424,0,20.6356
618572,0,20.6414
2728364,0,20.6603
9627869,0,20.6613
3762410,0,20.6678
3392161,0,20.6687
64984,0,20.6744
2727234,0,20.6779
135549795,0,20.6883
2085004,0,20.6923
2329857,0,20.7068
24794202,0,20.7086
2116884,0,20.7118
23723196,0,20.7169
7384454,0,20.7171
6859112,0,20.7195
798266,0,20.7241
7207475,0,20.7258
6464556,0,20.7325
1375916,0,20.7352
2934595,0,20.739
623634,0,20.7476
23724405,0,20.7569
7192386,0,20.7569
2994400,0,20.7587
135455195,0,20.7659
1003709,0,20.7738
2726923,0,20.7775
7207460,0,20.786
9615957,0,20.7894
2961985,0,20.7971
6407597,0,20.8076
2017372,0,20.8179
2809680,0,20.8221
9508363,0,20.8365
44120508,0,20.8381
2433057,0,20.8399
930335,0,20.8451
1212146,0,20.8457
739526,0,20.8467
3713600,0,20.848
828748,0,20.8609
947653,0,20.8703
3219731,0,20.8733
5066507,0,20.8741
9615546,0,20.8765
2505020,0,20.8778
9607656,0,20.8823
1091582,0,20.894
2801110,0,20.8953
950701,0,20.8959
2960213,0,20.9003
16809968,0,20.9105
4879406,0,20.9125
2441315,0,20.9146
4878484,0,20.9253
3792008,0,20.9287
8933212,0,20.9287
5154885,0,20.933
54684063,0,20.935
6223945,0,20.9418
18078013,0,20.9455
4882368,0,20.961
135455198,0,20.9662
2532481,0,20.9743
1129292,0,20.9833
5941964,0,20.9839
5000185,0,20.9845
2086380,0,20.99
912333,0,21.0023
6466839,0,21.0067
1099826,0,21.012
22430344,0,21.0153
2471334,0,21.0231
2486011,0,21.0249
6878537,0,21.0282
965857,0,21.0336
1278258,0,21.0342
3435709,0,21.0415
23723369,0,21.0464
7446717,0,21.0478
6895716,0,21.055
857262,0,21.0611
2739220,0,21.0613
896558,0,21.0646
2372296,0,21.0662
750417,0,21.0709
135549825,0,21.0717
1342835,0,21.0733
2816456,0,21.0758
2012022,0,21.0793
1397504,0,21.101
3440378,0,21.1018
8850722,0,21.1055
16219921,0,21.1079
3117364,0,21.108
135472704,0,21.1154
7198537,0,21.1157
950027,0,21.1167
596368,0,21.1208
882374,0,21.1364
6411017,0,21.1381
3756932,0,21.1449
669257,0,21.1499
6861851,0,21.1507
5851140,0,21.1617
1488801,0,21.1652
253270,0,21.1827
7183989,0,21.1855
2870744,0,21.1873
16288833,0,21.2074
4878878,0,21.2205
1472630,0,21.2237
3811913,0,21.2246
2099233,0,21.2319
3900407,0,21.2388
930185,0,21.2566
2821933,0,21.2686
6469175,0,21.2738
25162877,0,21.2782
4428875,0,21.2789
6471321,0,21.2811
7723434,0,21.2839
705818,0,21.2972
1966501,0,21.3043
2807928,0,21.3115
16327118,0,21.3127
3243517,0,21.3207
2978699,0,21.3215
591105,0,21.3228
2954158,0,21.3271
2769745,0,21.3293
2447969,0,21.3352
6859106,0,21.3358
214841,0,21.3421
3306,0,21.3447
7205828,0,21.3595
6462883,0,21.366
246466,0,21.3722
802300,0,21.3787
7131628,0,21.3828
4918562,0,21.3859
4827451,0,21.386
684712,0,21.3988
2725457,0,21.4041
6906008,0,21.4055
5053814,0,21.4083
2947296,0,21.4095
9508757,0,21.4129
1512170,0,21.4228
975548,0,21.4435
795520,0,21.4541
3466575,0,21.4559
4063760,0,21.4569
3708238,0,21.462
2731083,0,21.465
3100203,0,21.4657
840891,0,21.4672
64027,0,21.4732
4883195,0,21.4806
5386459,0,21.4806
2225580,0,21.4827
2391466,0,21.4894
6493258,0,21.4934
4443990,0,21.4941
4879311,0,21.504
2106610,0,21.5106
2816399,0,21.514
1966110,0,21.5185
9725831,0,21.5204
4310515,0,21.5226
2552230,0,21.5311
734093,0,21.5368
2970548,0,21.5369
3548627,0,21.54
2745730,0,21.5406
6459512,0,21.5408
2313108,0,21.5411
930151,0,21.5534
5720119,0,21.5626
2451727,0,21.5659
303572,0,21.5678
302041,0,21.5742
2972161,0,21.5801
9537242,0,21.5841
882084,0,21.606
939444,0,21.6112
934271,0,21.6129
2436445,0,21.6156
28761,0,21.6235
3460832,0,21.6287
5343138,0,21.633
685204,0,21.6361
722799,0,21.6436
1488956,0,21.6441
24761424,0,21.6513
2083450,0,21.6583
1136804,0,21.6644
20412979,0,21.6671
2557915,0,21.6717
9506651,0,21.6767
2809449,0,21.6814
1075099,0,21.6835
9267234,0,21.6985
2810591,0,21.704
2365885,0,21.7163
6468699,0,21.7225
6405448,0,21.7237
5155971,0,21.7327
3118970,0,21.7332
2796883,0,21.7332
5236753,0,21.7337
3095544,0,21.7339
975124,0,21.7446
5336857,0,21.7489
5702098,0,21.7596
257496,0,21.7605
6486916,0,21.7651
1502256,0,21.7846
4229897,0,21.7999
1072804,0,21.8071
3164138,0,21.8087
6858440,0,21.8134
2971027,0,21.8157
4888929,0,21.82
3152897,0,21.847
800616,0,21.8489
23723886,0,21.8523
741247,0,21.8533
9719580,0,21.8563
5386665,0,21.8618
992725,0,21.8621
2027793,0,21.8634
135650515,0,21.865
18077761,0,21.8698
867418,0,21.872
3822759,0,21.8829
829843,0,21.8838
6462890,0,21.8857
16189353,0,21.8954
6472454,0,21.8956
2372912,0,21.8985
4282910,0,21.8996
2739561,0,21.9006
680846,0,21.9079
23723347,0,21.9166
2208264,0,21.9252
16955491,0,21.9421
2533954,0,21.9575
3156713,0,21.9595
2306549,0,21.9746
13575819,0,21.9828
831408,0,21.9886
4411,0,21.998
135561820,0,22.0067
7950006,0,22.0086
2521492,0,22.0087
135439815,0,22.0137
2088946,0,22.0235
2974195,0,22.0317
2863458,0,22.034
24818134,0,22.0635
2841408,0,22.0832
9595123,0,22.0849
24792435,0,22.0853
4180738,0,22.0885
1847209,0,22.0933
3156654,0,22.0958
4062985,0,22.1002
8886704,0,22.1095
6882095,0,22.1096
6497425,0,22.111
2936405,0,22.1193
2738783,0,22.1232
18567266,0,22.1253
16682265,0,22.1277
16190852,0,22.135
1093765,0,22.1475
41022,0,22.1615
1932907,0,22.1667
1235996,0,22.1675
2311860,0,22.1678
2828193,0,22.1898
3632147,0,22.192
16457308,0,22.1936
1535371,0,22.196
3113535,0,22.1984
4884014,0,22.2215
943831,0,22.2307
1478943,0,22.238
780578,0,22.2414
16190578,0,22.2415
18286496,0,22.2495
2992521,0,22.2581
2727495,0,22.2584
135488648,0,22.2601
730634,0,22.2804
726923,0,22.2906
3094906,0,22.3028
9558504,0,22.303
2375578,0,22.3326
5077402,0,22.3362
135451682,0,22.3452
7207338,0,22.3481
20864751,0,22.36
6305584,0,22.3753
1952415,0,22.3858
2725835,0,22.3886
839447,0,22.3924
6489028,0,22.393
2517542,0,22.3954
789891,0,22.3963
2788370,0,22.4058
859409,0,22.4099
25163391,0,22.4265
1568488,0,22.4386
866853,0,22.4446
3138739,0,22.4456
2917831,0,22.4521
593441,0,22.4593
851542,0,22.4702
2573775,0,22.4845
2855521,0,22.5032
6409933,0,22.5099
2836632,0,22.5168
4686628,0,22.5215
117176,0,22.5369
1508979,0,22.5607
853346,0,22.5656
555263,0,22.576
4727225,0,22.5813
665761,0,22.5856
866361,0,22.5926
11957478,0,22.5954
682204,0,22.5974
3336201,0,22.5981
5343075,0,22.5989
5727419,0,22.61
24979119,0,22.6101
3605388,0,22.611
25237239,0,22.6252
5000632,0,22.6314
977963,0,22.6318
2987671,0,22.632
2228387,0,22.6467
2806492,0,22.6503
695621,0,22.6549
4883952,0,22.6599
2805655,0,22.6601
2341255,0,22.6627
4883517,0,22.67
16682697,0,22.6795
2805312,0,22.6852
4374551,0,22.6918
4968180,0,22.6958
2859526,0,22.6979
2814323,0,22.7027
135642811,0,22.7145
6869472,0,22.7147
2978143,0,22.7294
7207354,0,22.7328
6114,0,22.7519
1463679,0,22.758
5392688,0,22.7615
9655659,0,22.7628
16413771,0,22.7666
5737008,0,22.7726
2975227,0,22.7755
6858624,0,22.7992
883515,0,22.7993
2808792,0,22.8095
5773328,0,22.8295
612552,0,22.8324
7695693,0,22.8422
775241,0,22.8512
16196166,0,22.8516
2806086,0,22.8537
859344,0,22.8608
2987046,0,22.8759
15995903,0,22.8763
16278080,0,22.8814
1831349,0,22.8918
4142440,0,22.9173
24793689,0,22.9179
54694508,0,22.9233
5164207,0,22.9379
780674,0,22.9562
945500,0,22.9718
2100860,0,22.9803
729974,0,22.9868
135561607,0,22.9875
6487885,0,22.9973
785020,0,23.0021
135460609,0,23.0136
2462591,0,23.0262
1801052,0,23.0278
42725,0,23.0286
704044,0,23.0318
9301,0,23.0349
703136,0,23.0364
2426524,0,23.0406
24818448,0,23.0668
17253867,0,23.0705
6882098,0,23.0773
9564881,0,23.0784
3153855,0,23.0821
2930003,0,23.0925
261297,0,23.1005
6619182,0,23.1126
604678,0,23.1244
7117512,0,23.1334
6624464,0,23.1344
1133112,0,23.1413
17191116,0,23.1414
2914288,0,23.1455
2421499,0,23.1461
5751334,0,23.1487
135504452,0,23.1801
9502278,0,23.1911
2745715,0,23.1935
3540894,0,23.1956
2049905,0,23.2028
695273,0,23.2064
748359,0,23.2327
2335577,0,23.2698
679311,0,23.2699
135647883,0,23.2735
2973785,0,23.2785
2108008,0,23.2814
4916147,0,23.2878
3207570,0,23.2893
971390,0,23.3029
2225291,0,23.3036
2560383,0,23.3109
830813,0,23.3189
18567279,0,23.3338
2912269,0,23.3356
794924,0,23.3368
2169950,0,23.3621
135561708,0,23.4039
9600047,0,23.4154
891259,0,23.4219
3114024,0,23.4343
9120483,0,23.4638
38044,0,23.4673
5720044,0,23.4692
1791263,0,23.4733
7774835,0,23.4869
24818600,0,23.4874
2471624,0,23.4912
773986,0,23.4945
4775099,0,23.5051
5342813,0,23.5108
1376206,0,23.5122
2393506,0,23.5132
818146,0,23.5195
5344631,0,23.5371
8019219,0,23.5459
4103122,0,23.555
4358402,0,23.5693
16682109,0,23.5742
914315,0,23.5773
710646,0,23.5831
2813342,0,23.5848
2739642,0,23.5882
2741257,0,23.6074
4594134,0,23.6204
1713526,0,23.6384
973679,0,23.6458
2876413,0,23.6486
1423272,0,23.662
19289048,0,23.6647
7162316,0,23.6739
825437,0,23.6901
975079,0,23.6926
2992201,0,23.7015
25237461,0,23.7017
2730060,0,23.7307
2199037,0,23.7431
7110153,0,23.7435
2816577,0,23.7465
2804858,0,23.7712
2441010,0,23.7769
916037,0,23.7856
705243,0,23.7881
1158041,0,23.7903
791351,0,23.7973
2996195,0,23.802
135443097,0,23.8079
817626,0,23.813
1477643,0,23.8149
2347551,0,23.8254
751005,0,23.8266
23724315,0,23.831
6876295,0,23.8311
2773449,0,23.8537
24747587,0,23.8599
3690443,0,23.8711
762748,0,23.8743
135490168,0,23.8795
1094938,0,23.9344
610440,0,23.9345
2122317,0,23.9386
775004,0,23.9907
4879964,0,23.9969
1649121,0,24.0113
4189678,0,24.0233
2622550,0,24.0253
1219595,0,24.0274
5034039,0,24.0424
3388614,0,24.0504
6863798,0,24.0582
9463355,0,24.0647
3205515,0,24.0898
384942,0,24.0965
679296,0,24.1059
3154975,0,24.1068
1354855,0,24.1073
135422380,0,24.1153
4962322,0,24.1166
1835781,0,24.1194
2493042,0,24.1222
885964,0,24.1437
3492611,0,24.1575
5669085,0,24.1664
1870201,0,24.1672
776616,0,24.1707
2814945,0,24.1929
5703293,0,24.2027
6140711,0,24.2086
4046915,0,24.2163
896958,0,24.2276
5238140,0,24.2871
856980,0,24.2902
9547884,0,24.2947
4041786,0,24.2986
675912,0,24.3083
1967581,0,24.3336
614407,0,24.3552
5295166,0,24.3567
799448,0,24.3602
775344,0,24.3669
4108775,0,24.3755
2765106,0,24.3757
4127597,0,24.3781
2544846,0,24.3816
18129613,0,24.3954
9580658,0,24.4116
3543465,0,24.4143
2969028,0,24.4147
2801306,0,24.4166
24746944,0,24.424
590400,0,24.4316
6907900,0,24.4359
2991839,0,24.4359
1246990,0,24.4464
13498909,0,24.4537
2814925,0,24.4726
1084819,0,24.474
921787,0,24.4788
7560571,0,24.4843
135675029,0,24.4877
4128901,0,24.4938
3158234,0,24.495
20949192,0,24.4991
2826762,0,24.5145
5703437,0,24.5307
6465853,0,24.5406
855256,0,24.5407
6116364,0,24.5562
4549486,0,24.5596
3160076,0,24.5605
50942,0,24.5615
135445467,0,24.5741
7211646,0,24.5839
16192918,0,24.5886
16551100,0,24.5977
5123086,0,24.6002
7527001,0,24.6085
702939,0,24.6143
2882278,0,24.616
757658,0,24.6284
5346882,0,24.6431
101479,0,24.6501
5911556,0,24.6555
4367205,0,24.658
4637210,0,24.6631
3632532,0,24.6635
937707,0,24.6645
751482,0,24.6715
54676118,0,24.6791
9037497,0,24.6841
19154845,0,24.6904
764583,0,24.7012
135460562,0,24.7167
3820380,0,24.7229
1508272,0,24.7236
1489139,0,24.7384
856233,0,24.7462
2821351,0,24.7589
4452245,0,24.761
2407366,0,24.768
2860602,0,24.7777
1395238,0,24.7938
17414522,0,24.8028
16682425,0,24.8043
3169076,0,24.8355
1141964,0,24.8488
135569166,0,24.8528
740562,0,24.8783
40233426,0,24.8907
3780273,0,24.9008
4344299,0,24.9054
2808825,0,24.9393
2447570,0,24.9603
6457564,0,24.9609
2378215,0,24.9676
860474,0,24.9979
6472290,0,25.0082
5155622,0,25.016
105078,0,25.0481
1721008,0,25.049
2059352,0,25.0516
872711,0,25.0663
6016253,0,25.0676
7661441,0,25.0827
703899,0,25.0929
1350142,0,25.1117
556822,0,25.1141
1302077,0,25.1179
2928697,0,25.1345
2392375,0,25.1453
1632256,0,25.1746
3165635,0,25.1934
757316,0,25.194
135412003,0,25.2058
6499031,0,25.2058
857263,0,25.2128
16277658,0,25.2142
2726270,0,25.2167
135580374,0,25.2327
6456698,0,25.2349
972890,0,25.2526
809516,0,25.2598
7711817,0,25.2714
746019,0,25.2745
787091,0,25.2754
27700310,0,25.2826
16190877,0,25.301
24687524,0,25.3043
2978606,0,25.3067
2363795,0,25.3157
24746865,0,25.3338
9620800,0,25.3355
2738961,0,25.3536
15996498,0,25.3825
5750692,0,25.3835
1865839,0,25.3966
3224354,0,25.4031
1981,0,25.4095
1550899,0,25.4139
9178088,0,25.4161
773989,0,25.4563
7870707,0,25.4595
1260384,0,25.4652
1487780,0,25.4719
24746771,0,25.4957
6489063,0,25.5087
1096031,0,25.5134
135421577,0,25.5185
9625140,0,25.5442
1982104,0,25.5985
1512164,0,25.6052
695112,0,25.6058
757946,0,25.6125
9590747,0,25.6248
54695583,0,25.6289
729936,0,25.6342
6538887,0,25.6419
703704,0,25.6875
1418588,0,25.71
6499034,0,25.7268
1302080,0,25.7317
2580267,0,25.7347
679570,0,25.7565
3157918,0,25.7654
3792896,0,25.7662
24818998,0,25.7698
2810464,0,25.7835
2886102,0,25.7838
1106588,0,25.8125
3160148,0,25.8245
24819793,0,25.8273
3732306,0,25.8284
16299368,0,25.8294
795697,0,25.8351
802592,0,25.8391
5224983,0,25.8433
17408726,0,25.8546
24746898,0,25.8802
2731041,0,25.8858
3135848,0,25.9428
2337,0,25.9623
6465049,0,25.9809
738841,0,25.9949
135548621,0,26.002
6885660,0,26.0137
6459195,0,26.0279
23663628,0,26.0461
2970489,0,26.0765
6499844,0,26.0776
2770839,0,26.0798
18889388,0,26.0908
5187128,0,26.0998
873831,0,26.1299
671670,0,26.1335
874478,0,26.1534
977416,0,26.1564
6499841,0,26.1744
2867224,0,26.1892
6458636,0,26.1894
2877172,0,26.1963
799729,0,26.1988
4855321,0,26.2
1562731,0,26.2074
6375481,0,26.2203
24746806,0,26.2257
1269176,0,26.2344
135454245,0,26.2496
3829380,0,26.2622
2800710,0,26.2845
6457905,0,26.2862
4131957,0,26.3
769448,0,26.3004
6401034,0,26.301
2806322,0,26.309
135414045,0,26.3107
17278231,0,26.3153
3145554,0,26.3159
1922823,0,26.3339
2970803,0,26.3642
6463449,0,26.3655
135472771,0,26.3675
17583658,0,26.3867
1302078,0,26.4011
2745413,0,26.4046
1071305,0,26.4554
6471921,0,26.4574
792738,0,26.4666
6459138,0,26.4723
3805723,0,26.4998
1485674,0,26.515
9437284,0,26.5242
2861041,0,26.5365
24162519,0,26.5484
1231059,0,26.5691
3224365,0,26.5918
2814372,0,26.6207
9681990,0,26.622
1597975,0,26.6488
2427489,0,26.701
135468585,0,26.7028
778317,0,26.7159
24687321,0,26.7353
3768160,0,26.7354
5295113,0,26.749
899206,0,26.7967
3263117,0,26.799
835414,0,26.8135
1181911,0,26.8233
2322044,0,26.832
24792964,0,26.8366
4968891,0,26.8428
3711195,0,26.8659
899013,0,26.8666
3128115,0,26.8787
2562500,0,26.881
2649147,0,26.8855
3634,0,26.8868
16187471,0,26.8872
1369629,0,26.8874
2547368,0,26.9044
2706612,0,26.9065
17123329,0,26.9143
7638262,0,26.9448
4228739,0,26.9794
2512509,0,26.9806
24981310,0,26.9813
1611217,0,26.9859
403912,0,27.0194
2997104,0,27.0875
5206473,0,27.1134
3124171,0,27.119
5336546,0,27.1332
2400460,0,27.1365
2120008,0,27.1566
6874699,0,27.1571
1236011,0,27.1593
135460615,0,27.171
846993,0,27.1803
4147245,0,27.1887
2215641,0,27.2168
3162818,0,27.2463
54710104,0,27.2678
24762004,0,27.2718
18129565,0,27.2809
5185787,0,27.2892
2819872,0,27.3023
2432558,0,27.31
913152,0,27.3266
807494,0,27.3318
9591369,0,27.34
2914790,0,27.3766
3153146,0,27.3768
2808320,0,27.3849
9634363,0,27.3875
2726387,0,27.3964
20869586,0,27.4149
2814374,0,27.4178
9592878,0,27.4223
2448645,0,27.4278
1524005,0,27.4345
9583220,0,27.4515
2914707,0,27.4668
1524003,0,27.471
6462275,0,27.4868
2809932,0,27.5057
1488388,0,27.5094
2991959,0,27.5131
9438872,0,27.5211
2815733,0,27.5416
2819040,0,27.5464
2881094,0,27.5612
9177572,0,27.5643
135787461,0,27.5832
17392694,0,27.5955
4884537,0,27.6
2811759,0,27.6151
835942,0,27.6297
23724229,0,27.6307
2229956,0,27.6323
286220,0,27.6432
2914631,0,27.654
3805012,0,27.6623
2745540,0,27.7038
2121563,0,27.7045
1215015,0,27.71
23724192,0,27.7135
6462651,0,27.7335
869890,0,27.739
2904909,0,27.7445
93565,0,27.7583
2812426,0,27.7615
135561388,0,27.7786
2725458,0,27.8041
900325,0,27.8616
2829688,0,27.8622
135433264,0,27.8673
2735920,0,27.868
2522994,0,27.8804
16194098,0,27.902
6863948,0,27.9392
6489073,0,27.9476
16240978,0,27.9547
1488775,0,27.9735
765559,0,27.9939
3168429,0,28.0059
2908637,0,28.0305
1448009,0,28.0461
18566204,0,28.0475
16682490,0,28.0607
2084812,0,28.0691
2875919,0,28.0892
934833,0,28.092
135400233,0,28.1059
3460028,0,28.106
9641196,0,28.1347
2746929,0,28.1472
686615,0,28.1768
2957281,0,28.1821
3142730,0,28.2001
2239474,0,28.2012
1132009,0,28.2153
736074,0,28.2416
2816636,0,28.2492
234244,0,28.253
934321,0,28.309
2920534,0,28.3315
825003,0,28.3536
3866865,0,28.3562
703801,0,28.3623
9508461,0,28.3804
24819874,0,28.3972
7173995,0,28.408
826309,0,28.4496
9614815,0,28.4582
16745845,0,28.4655
86310,0,28.473
4608292,0,28.4832
16193194,0,28.5578
4414625,0,28.5644
2725779,0,28.6375
1728275,0,28.6524
948366,0,28.6642
6464856,0,28.6677
110635,0,28.6814
1107051,0,28.7111
760602,0,28.7184
3288515,0,28.7232
135478636,0,28.7364
6416437,0,28.7419
2415230,0,28.7571
2461765,0,28.765
6471808,0,28.822
24687187,0,28.84
2490286,0,28.848
2482622,0,28.8644
1363288,0,28.8695
6467107,0,28.8944
7423207,0,28.9042
593923,0,28.9163
2947967,0,28.9257
2814368,0,28.9299
704268,0,28.9463
723221,0,28.9612
2854095,0,28.9857
47404,0,28.9932
766586,0,29.0007
2841750,0,29.0124
3159323,0,29.0343
